1 08/31/19 172
2 09/01/19 171
3 09/02/19 172.5
4 09/11/19 174.5
5 09/14/19 172.5
6 09/17/19 171
7 09/24/19 172.5
8 09/27/19 172.5
9 09/30/19 172.5
10 10/04/19 170
11 10/08/19 171.5
12 10/30/19 172
13 11/16/19 170.5
